ID,Genero,Años,Estado_civil,Trabajo,Sector,Telefono,Anos_usando_internet_banking,Anos_usando_banca_movil,Banca_movil_userfriendly,Frecuencia_internet_banking_mes,Frecuencia_banca_movil_mes,Frecuencia_pagamentos_tarjeta_mes,Frecuencia_tarjeta_virtual_mes,Frecuencia_saldo_cuenta_mes,TARGET
232,M,30.0,Soltero,,Sector privado,ASUS,10.0,4.0,Si,0.0,4.0,0.0,15.0,7.0,Perfil_4
130,F,40.0,Casado,Ingeniero de software,Institucion publica,LeNovo A7010,10.0,3.0,Si,7.0,31.0,0.0,0.0,4.0,Perfil_3
70,M,50.0,Casado,Ingeniero,Institucion publica,Iphone 6,5.0,6.0,No,1.0,7.0,1.0,15.0,0.0,Perfil_4
61,F,30.0,Soltero,Servidor publico,Desempleados,Samsung,5.0,0.0,Si,30.0,50.0,1.0,0.0,0.0,Perfil_2
234,M,30.0,Casado,Ingeniero,Sector privado,General Mobile,5.0,0.0,Si,0.0,7.0,31.0,0.0,4.0,Perfil_4
168,F,30.0,Casado,Servidor publico,Sector privado,Iphone 5S,5.0,6.0,Si,,0.0,0.0,0.0,1.0,Perfil_5
59,M,45.0,Casado,Servidor publico,Sector privado,Iphone 5S,5.0,4.0,No,31.0,7.0,1.0,1.0,31.0,Perfil_2
97,F,40.0,Casado,Ingenieria en computacion,Institucion publica,Iphone ,5.0,7.0,Si,50.0,31.0,1.0,0.0,30.0,Perfil_1
9,F,50.0,Soltero,Ingenieria en computacion,Institucion publica,LG,5.0,3.0,Si,,1.0,0.0,0.0,7.0,Perfil_5
156,M,45.0,Soltero,Ingeniero,Sector privado,General Mobile,5.0,6.0,Si,,50.0,31.0,0.0,1.0,Perfil_5
64,M,30.0,Casado,Enfermera,Selfemployed ,Samsung,5.0,3.0,Si,31.0,7.0,0.0,0.0,30.0,Perfil_2
231,M,30.0,Soltero,Ingenieria en computacion,Sector privado,Iphone 7,10.0,3.0,Si,1.0,31.0,1.0,0.0,7.0,Perfil_3
58,F,35.0,Casado,Analista de informacion,Sector privado,Iphone 5,10.0,6.0,No,0.0,7.0,0.0,,0.0,Perfil_5
161,F,35.0,Soltero,Enfermera,Institucion publica,Iphone,0.0,6.0,Si,0.0,30.0,30.0,0.0,7.0,Perfil_3
200,M,40.0,Soltero,Ingenieria en computacion,Sector privado,Iphone,5.0,,Si,4.0,30.0,1.0,15.0,4.0,Perfil_5
157,M,30.0,Casado,Ingenieria en computacion,Institucion publica,Samsung Note 4,5.0,3.0,Si,30.0,7.0,31.0,,4.0,Perfil_5
216,M,30.0,Soltero,AlumNo,Institucion publica,Iphone 5S,10.0,7.0,No,0.0,0.0,1.0,0.0,0.0,Perfil_4
119,F,35.0,Soltero,Director,Sector privado,,5.0,0.0,Si,1.0,30.0,1.0,0.0,31.0,Perfil_1
250,M,50.0,Soltero,,Institucion publica,Reeder,10.0,0.0,No,30.0,1.0,31.0,1.0,0.0,Perfil_3
46,F,50.0,Soltero,Desempleados,Institucion publica,LG V10,0.0,4.0,Si,0.0,4.0,1.0,1.0,31.0,Perfil_4
72,F,40.0,Soltero,Ingeniero,Institucion publica,HTC M8,5.0,3.0,Si,7.0,7.0,15.0,30.0,15.0,Perfil_2
166,M,35.0,Soltero,Profesor,Sector privado,Iphone ,5.0,6.0,Si,,,1.0,0.0,4.0,Perfil_5
96,F,24.0,Casado,Ingeniero de informacion,Institucion publica,Asus ZenFone Selfie,5.0,0.0,Si,4.0,30.0,1.0,0.0,31.0,Perfil_3
123,M,30.0,Casado,Director,Sector privado,Samsung J5,15.0,0.0,Si,0.0,1.0,1.0,0.0,0.0,Perfil_4
240,M,40.0,Casado,Ingeniero biomedico,Institucion publica,Smartphone,10.0,7.0,Si,,7.0,31.0,0.0,31.0,Perfil_5
18,F,35.0,Soltero,Profesor,Institucion publica,Casper,0.0,3.0,Si,4.0,0.0,1.0,0.0,0.0,Perfil_1
235,F,30.0,Soltero,Servidor publico,Sector privado,Samsung S3,5.0,3.0,Si,31.0,31.0,1.0,0.0,0.0,Perfil_4
187,M,24.0,Casado,Ingeniero de informacion,Sector privado,,0.0,3.0,Si,31.0,31.0,1.0,0.0,4.0,Perfil_3
132,M,40.0,Casado,business intelligence developer,Institucion publica,Samsung S3,5.0,3.0,Si,0.0,4.0,1.0,0.0,7.0,Perfil_4
69,F,35.0,Soltero,Profesor,Sector privado,Samsung A5,15.0,0.0,No,1.0,50.0,1.0,0.0,4.0,Perfil_3
236,F,30.0,Casado,Analista de informacion,Institucion publica,Iphone 6,10.0,0.0,Si,0.0,50.0,15.0,0.0,0.0,Perfil_3
89,F,24.0,Casado,Profesor,Institucion publica,Samsung  S3,5.0,3.0,Si,31.0,50.0,1.0,0.0,15.0,Perfil_1
30,M,45.0,Soltero,Ingenieria en computacion,Sector privado,Iphone 5S,0.0,7.0,Si,0.0,7.0,1.0,0.0,15.0,Perfil_4
122,M,40.0,Casado,Ingeniero,Institucion publica,Iphone,5.0,6.0,No,4.0,7.0,,1.0,30.0,Perfil_5
98,M,30.0,Casado,,Sector privado,Iphone 5,5.0,0.0,Si,7.0,,0.0,0.0,0.0,Perfil_5
124,M,50.0,Casado,Matematico,Sector privado,Samsung A5,5.0,3.0,Si,,1.0,15.0,31.0,0.0,Perfil_5
7,F,35.0,Soltero,Ingeniero,Desempleados,Smartphone,5.0,6.0,Si,30.0,,1.0,0.0,0.0,Perfil_5
18,M,30.0,Soltero,Servidor publico,Institucion publica,HTC,5.0,7.0,Si,1.0,7.0,0.0,0.0,15.0,Perfil_4
42,M,30.0,Soltero,Desempleados,Sector privado,Nokia E5,10.0,,Si,,0.0,1.0,0.0,7.0,Perfil_5
191,M,45.0,Soltero,Minero,Selfemployed ,Iphone ,5.0,3.0,Si,31.0,4.0,1.0,0.0,1.0,Perfil_4
148,M,24.0,Casado,Profesor,Institucion publica,Sony,5.0,3.0,Si,31.0,30.0,1.0,0.0,31.0,Perfil_1
127,F,30.0,Casado,Ingeniero electronico,Sector privado,Iphone S5,0.0,3.0,Si,31.0,4.0,1.0,0.0,31.0,Perfil_3
27,F,50.0,Casado,Desempleados,Desempleados,Iphone 5S,5.0,4.0,Si,4.0,,1.0,0.0,1.0,Perfil_2
36,M,30.0,Soltero,Profesor,Institucion publica,0,15.0,0.0,Si,4.0,31.0,1.0,15.0,15.0,Perfil_2
108,M,40.0,Soltero,Servidor publico,Sector privado,Samsung,5.0,3.0,Si,7.0,4.0,0.0,0.0,31.0,Perfil_4
91,M,24.0,Casado,AlumNo,Sector privado,Samsung,5.0,4.0,Si,0.0,50.0,0.0,0.0,0.0,Perfil_3
229,F,30.0,Casado,Desempleados,Institucion publica,HTC DES?RE,10.0,6.0,No,1.0,0.0,1.0,0.0,15.0,Perfil_5
86,F,24.0,Casado,Profesor,Sector privado,SAMSUNG A5,10.0,,No,,0.0,15.0,0.0,0.0,Perfil_5
40,M,45.0,Soltero,Ingenieria en computacion,Institucion publica,Samsung Note 2,15.0,0.0,Si,7.0,31.0,1.0,0.0,1.0,Perfil_3
147,M,30.0,Soltero,,Sector privado,Iphone 7,5.0,0.0,Si,7.0,4.0,0.0,15.0,1.0,Perfil_4
64,F,45.0,Soltero,Ingeniero de informacion,Desempleados,Iphone ,0.0,,Si,,4.0,1.0,0.0,31.0,Perfil_5
36,M,30.0,Soltero,Servidor publico,Sector privado,LG,10.0,3.0,No,31.0,31.0,1.0,0.0,0.0,Perfil_2
92,M,30.0,Soltero,Profesor,Institucion publica,VODEFONE SMART 6,5.0,3.0,No,,31.0,0.0,15.0,31.0,Perfil_5
83,M,50.0,Casado,Profesor,Desempleados,Samsung,0.0,6.0,Si,0.0,31.0,1.0,0.0,1.0,Perfil_4
213,M,30.0,Soltero,Profesor,Institucion publica,Iphone 5,5.0,3.0,Si,1.0,50.0,31.0,0.0,15.0,Perfil_1
171,F,35.0,Casado,Ingenieria en computacion,,Iphone ,10.0,6.0,Si,0.0,0.0,7.0,0.0,0.0,Perfil_4
62,M,30.0,Soltero,Ingenieria en computacion,Sector privado,Iphone  5S,,3.0,No,1.0,7.0,15.0,0.0,0.0,Perfil_5
108,F,45.0,Soltero,,Sector privado,Smartphone,10.0,4.0,Si,0.0,4.0,1.0,0.0,35.0,Perfil_3
64,F,24.0,Soltero,adquisitivo,Sector privado,Iphone ,5.0,,Si,,31.0,4.0,0.0,31.0,Perfil_5
47,F,24.0,,Desempleados,Desempleados,Iphone ,10.0,3.0,Si,4.0,0.0,15.0,0.0,4.0,Perfil_4
95,M,24.0,Soltero,Ingeniero,Institucion publica,LeNovo A7000,10.0,3.0,Si,30.0,31.0,1.0,0.0,1.0,Perfil_2
72,F,50.0,Casado,Profesor,Sector privado,Iphone 5S,10.0,3.0,Si,50.0,31.0,15.0,0.0,4.0,Perfil_1
101,F,30.0,Casado,Ingeniero,Institucion publica,SONY XPER?A 75,10.0,3.0,Si,50.0,,1.0,0.0,4.0,Perfil_5
131,F,30.0,Soltero,Profesor,Sector privado,Samsung S7+,10.0,3.0,Si,0.0,50.0,0.0,0.0,31.0,Perfil_4
40,M,24.0,Soltero,AlumNo,Sector privado,LG V10,0.0,6.0,Si,0.0,4.0,0.0,0.0,0.0,Perfil_4
188,M,24.0,Soltero,,Sector privado,Samsung,0.0,6.0,No,,50.0,1.0,0.0,1.0,Perfil_5
201,M,40.0,Soltero,Profesor,Sector privado,Samsung S3,5.0,0.0,Si,31.0,0.0,31.0,0.0,0.0,Perfil_3
170,F,30.0,Casado,Servidor publico,Sector privado,Iphone 5,5.0,3.0,Si,,7.0,0.0,0.0,1.0,Perfil_5
11,M,40.0,Casado,,Desempleados,LeNovo S1 Lite,10.0,3.0,Si,1.0,4.0,1.0,1.0,0.0,Perfil_4
182,F,30.0,Casado,Servidor publico,Institucion publica,Iphone ,0.0,3.0,No,31.0,31.0,31.0,0.0,,Perfil_5
206,M,35.0,Casado,Desempleados,Sector privado,Iphone ,5.0,,Si,1.0,1.0,15.0,0.0,4.0,Perfil_5
126,F,35.0,Soltero,Ingeniero,Institucion publica,Android,10.0,6.0,Si,4.0,7.0,31.0,0.0,0.0,Perfil_3
57,F,40.0,Soltero,Ingeniero de informacion,Sector privado,Iphone ,10.0,3.0,No,31.0,0.0,1.0,0.0,4.0,Perfil_4
39,F,30.0,,,Desempleados,Nokia,10.0,3.0,Si,7.0,31.0,0.0,0.0,31.0,Perfil_3
73,F,24.0,Casado,Ingenieria en computacion,Institucion publica,Samsung,5.0,0.0,Si,1.0,30.0,0.0,0.0,0.0,Perfil_1
223,M,45.0,Casado,Ingeniero,Institucion publica,HTC ,5.0,0.0,Si,,0.0,0.0,0.0,7.0,Perfil_5
191,M,35.0,Soltero,Ingeniero de informacion,Institucion publica,Samsung,5.0,0.0,Si,1.0,31.0,1.0,0.0,4.0,Perfil_4
174,F,50.0,Casado,adquisitivo,Sector privado,Sony,5.0,6.0,No,31.0,31.0,1.0,0.0,0.0,Perfil_3
20,M,50.0,Soltero,,Institucion publica,Casper,5.0,0.0,No,50.0,50.0,0.0,0.0,7.0,Perfil_1
188,,50.0,Casado,Ingeniero de informacion,Desempleados,Reeder,10.0,3.0,Si,7.0,4.0,31.0,0.0,0.0,Perfil_3
209,M,30.0,Casado,,Institucion publica,Casper,5.0,6.0,Si,1.0,,15.0,0.0,30.0,Perfil_5
152,M,24.0,Casado,Servidor publico,Sector privado,Iphone ,0.0,3.0,No,31.0,7.0,15.0,0.0,31.0,Perfil_2
94,M,35.0,Soltero,Gerente,Desempleados,Iphone 5S,15.0,6.0,No,31.0,31.0,0.0,0.0,0.0,Perfil_2
102,M,30.0,Casado,Profesor,Desempleados,Sony,5.0,4.0,No,30.0,0.0,0.0,0.0,7.0,Perfil_4
75,M,30.0,Casado,Servidor publico,Institucion publica,SAMSUNG A5,10.0,3.0,No,0.0,30.0,1.0,0.0,7.0,Perfil_3
235,F,35.0,Casado,Servidor publico,Sector privado,Iphone 5S,5.0,7.0,Si,7.0,30.0,1.0,7.0,31.0,Perfil_2
67,M,35.0,Soltero,Ingeniero,Desempleados,LeNovo A7000,5.0,3.0,Si,30.0,31.0,0.0,0.0,0.0,Perfil_3
181,F,45.0,Soltero,Ingeniero electronico,Sector privado,Iphone ,5.0,3.0,Si,30.0,4.0,1.0,0.0,7.0,Perfil_4
62,F,50.0,Casado,,Desempleados,Iphone ,0.0,3.0,Si,1.0,1.0,1.0,15.0,0.0,Perfil_1
32,M,24.0,Soltero,Servidor publico,Sector privado,Samsung,0.0,4.0,Si,1.0,,7.0,15.0,0.0,Perfil_2
193,F,35.0,Soltero,Servidor publico,Institucion publica,SONY XPER?A 75,5.0,7.0,No,31.0,1.0,0.0,0.0,15.0,Perfil_3
88,F,35.0,Casado,Profesor,Sector privado,LG G3,5.0,7.0,Si,0.0,,1.0,1.0,1.0,Perfil_5
124,M,50.0,Soltero,,Sector privado,Samsung,5.0,6.0,Si,31.0,50.0,0.0,0.0,0.0,Perfil_2
15,M,40.0,Soltero,Ingeniero,Institucion publica,Samsung,10.0,3.0,No,1.0,50.0,15.0,15.0,7.0,Perfil_1
74,M,24.0,Soltero,Desempleados,Sector privado,Iphone ,5.0,0.0,No,7.0,7.0,1.0,0.0,30.0,Perfil_4
194,M,50.0,Casado,Desempleados,Sector privado,LG G3,0.0,3.0,No,1.0,,31.0,0.0,1.0,Perfil_1
45,F,40.0,Casado,Servidor publico,Sector privado,Samsung,10.0,4.0,No,50.0,4.0,1.0,1.0,0.0,Perfil_3
112,F,40.0,Soltero,,Selfemployed ,,0.0,7.0,Si,1.0,50.0,1.0,0.0,0.0,Perfil_3
143,M,45.0,Soltero,Servidor publico,Desempleados,Iphone,5.0,0.0,No,0.0,7.0,0.0,,30.0,Perfil_5
118,M,24.0,,Desempleados,Sector privado,0,5.0,6.0,Si,7.0,50.0,31.0,0.0,0.0,Perfil_2
202,M,30.0,Casado,Ingeniero,Sector privado,ASUS,5.0,7.0,No,,1.0,31.0,0.0,31.0,Perfil_5
91,F,24.0,Casado,Servidor publico,Sector privado,Iphone,10.0,3.0,Si,50.0,4.0,31.0,0.0,0.0,Perfil_2
22,M,24.0,,,Institucion publica,Iphone ,5.0,3.0,Si,7.0,,31.0,15.0,35.0,Perfil_5
154,M,50.0,Casado,Desempleados,Sector privado,Iphone ,10.0,6.0,Si,31.0,4.0,1.0,0.0,0.0,Perfil_3
173,M,24.0,Casado,AlumNo,Sector privado,Iphone 6,15.0,0.0,Si,7.0,7.0,15.0,1.0,31.0,Perfil_2
10,M,30.0,Casado,Servidor publico,Sector privado,Samsung S6,15.0,7.0,Si,4.0,50.0,1.0,0.0,0.0,Perfil_2
158,M,45.0,Casado,Analista de informacion,Institucion publica,Samsung,5.0,,Si,50.0,7.0,1.0,0.0,0.0,Perfil_5
153,M,40.0,,Ingenieria en computacion,Desempleados,0,5.0,3.0,Si,7.0,4.0,0.0,15.0,0.0,Perfil_3
123,F,45.0,Casado,Profesor,Institucion publica,,5.0,6.0,No,0.0,0.0,0.0,0.0,31.0,Perfil_3
75,M,45.0,Casado,entrenador,Sector privado,Samsung S3,5.0,7.0,No,4.0,50.0,1.0,15.0,1.0,Perfil_2
123,M,24.0,Casado,Interprete,Sector privado,Samsung J5,5.0,6.0,Si,0.0,31.0,0.0,1.0,1.0,Perfil_4
170,F,30.0,Soltero,,Sector privado,Samsung S7+,0.0,3.0,No,,31.0,31.0,0.0,0.0,Perfil_5
142,M,30.0,Casado,Ingeniero electronico,Sector privado,Iphone 6+,5.0,3.0,Si,,7.0,1.0,0.0,4.0,Perfil_5
158,M,40.0,Casado,Ingeniero de informacion,Institucion publica,Iphone ,10.0,6.0,No,7.0,0.0,0.0,1.0,0.0,Perfil_4
250,F,45.0,Casado,Ingenieria en computacion,Institucion publica,SONY XPER?A 75,0.0,3.0,No,,7.0,0.0,0.0,35.0,Perfil_5
182,F,40.0,,Servidor publico,Institucion publica,ASUS,10.0,3.0,Si,31.0,31.0,15.0,1.0,7.0,Perfil_1
54,M,50.0,Casado,Cajero,Institucion publica,Samsung,5.0,,Si,1.0,7.0,0.0,0.0,,Perfil_5
4,,35.0,Casado,Ingeniero,Sector privado,Galaxy S4,10.0,3.0,Si,1.0,,0.0,0.0,31.0,Perfil_5
158,F,30.0,Soltero,Ingeniero de informacion,Sector privado,General Mobile,5.0,4.0,No,0.0,0.0,0.0,15.0,1.0,Perfil_4
220,M,30.0,Soltero,Profesor,Desempleados,Iphone ,5.0,4.0,Si,7.0,50.0,0.0,0.0,31.0,Perfil_2
229,,30.0,Casado,Minero,Sector privado,Samsung S3,5.0,6.0,No,,,1.0,0.0,7.0,Perfil_5
127,M,45.0,Soltero,Ingeniero,Institucion publica,Iphone ,5.0,6.0,No,50.0,1.0,1.0,1.0,31.0,Perfil_2
77,F,35.0,Casado,Ingenieria en computacion,Desempleados,Nokia E5,5.0,4.0,Si,31.0,1.0,1.0,15.0,35.0,Perfil_2
179,F,45.0,Soltero,Ingeniero de software,Sector privado,Iphone 6S,5.0,4.0,Si,1.0,7.0,1.0,0.0,15.0,Perfil_4
250,M,30.0,Soltero,,Institucion publica,Iphone  6,10.0,3.0,Si,31.0,50.0,1.0,0.0,31.0,Perfil_1
161,F,40.0,Casado,entrenador,Institucion publica,,5.0,6.0,No,31.0,,1.0,1.0,31.0,Perfil_5
188,M,30.0,Soltero,Profesor,Institucion publica,Samsung S3,5.0,4.0,Si,1.0,30.0,1.0,0.0,1.0,Perfil_4
209,M,30.0,Soltero,Ingeniero de informacion,Sector privado,Asus ZenFone,5.0,4.0,Si,31.0,50.0,0.0,0.0,4.0,Perfil_2
41,M,40.0,Soltero,Profesor,Sector privado,Samsung S7,6.0,3.0,Si,31.0,1.0,0.0,0.0,,Perfil_5
32,M,45.0,Soltero,,Institucion publica,General Mobile,10.0,6.0,No,50.0,30.0,31.0,0.0,7.0,Perfil_0
28,M,30.0,Casado,Ingeniero,Institucion publica,HTC DES?RE,0.0,3.0,Si,4.0,1.0,1.0,1.0,31.0,Perfil_4
221,M,24.0,Soltero,Profesor,Sector privado,LG,5.0,6.0,Si,7.0,0.0,0.0,,0.0,Perfil_1
250,F,24.0,Casado,,Desempleados,Iphone 6,10.0,4.0,Si,7.0,4.0,0.0,0.0,31.0,Perfil_3
233,F,30.0,Soltero,Ingenieria en computacion,Institucion publica,Samsung S6 EDGE,5.0,3.0,Si,0.0,31.0,1.0,0.0,7.0,Perfil_4
96,M,40.0,Casado,Servidor publico,Sector privado,Samsung,10.0,4.0,Si,1.0,30.0,15.0,0.0,7.0,Perfil_3
2,M,35.0,Soltero,Desempleados,Institucion publica,SAMSUNG S6,0.0,6.0,No,31.0,50.0,0.0,0.0,15.0,Perfil_1
229,M,45.0,Soltero,Ingenieria en computacion,Sector privado,Iphone 5S,5.0,6.0,No,7.0,0.0,0.0,0.0,1.0,Perfil_4
29,M,35.0,Soltero,Servidor publico,Institucion publica,Samsung,5.0,7.0,Si,50.0,,1.0,0.0,7.0,Perfil_5
120,M,45.0,Casado,Servidor publico,Sector privado,HTC M8,5.0,0.0,Si,50.0,0.0,31.0,0.0,0.0,Perfil_4
47,F,35.0,Casado,Servidor publico,Institucion publica,Nokia,5.0,3.0,Si,,0.0,15.0,,0.0,Perfil_5
68,F,50.0,Casado,Ingenieria en computacion,Sector privado,Iphone 5,5.0,3.0,No,7.0,7.0,31.0,0.0,31.0,Perfil_5
186,F,24.0,Casado,Ingeniero,Sector privado,LeNovo S1 Lite,0.0,7.0,No,,31.0,1.0,0.0,35.0,Perfil_5
113,F,30.0,Soltero,entrenador,Sector privado,HTC DES?RE,10.0,6.0,No,7.0,1.0,0.0,0.0,0.0,Perfil_4
147,M,35.0,Casado,Profesor,Institucion publica,Samsung,10.0,3.0,No,50.0,31.0,1.0,0.0,0.0,Perfil_2
199,F,40.0,Soltero,Ingenieria en computacion,Institucion publica,Iphone 7,5.0,4.0,Si,30.0,4.0,1.0,0.0,0.0,Perfil_4
246,F,50.0,Casado,Profesor,Sector privado,Iphone,10.0,6.0,No,0.0,31.0,15.0,0.0,0.0,Perfil_3
192,M,30.0,Casado,Profesor,Desempleados,Casper,10.0,3.0,Si,1.0,31.0,15.0,15.0,4.0,Perfil_2
59,M,35.0,Soltero,,Institucion publica,Samsung,0.0,3.0,No,31.0,50.0,1.0,0.0,31.0,Perfil_1
217,M,30.0,Soltero,Ingeniero electronico,Sector privado,Iphone  5S,10.0,0.0,No,1.0,1.0,1.0,,0.0,Perfil_5
18,M,45.0,Casado,Ingeniero de informacion,Institucion publica,Iphone 7S,15.0,4.0,Si,31.0,0.0,1.0,1.0,7.0,Perfil_3
13,F,24.0,Casado,,Sector privado,LG G3,,0.0,No,0.0,30.0,1.0,0.0,0.0,Perfil_5
173,M,24.0,Casado,Ingenieria en computacion,Institucion publica,Samsung,,3.0,Si,,30.0,31.0,0.0,15.0,Perfil_5
148,F,30.0,Casado,Servidor publico,Institucion publica,Samsung,5.0,3.0,No,31.0,31.0,0.0,0.0,0.0,Perfil_3
7,M,30.0,Soltero,Profesor,Institucion publica,Iphone 7,10.0,3.0,No,31.0,30.0,0.0,0.0,,Perfil_5
6,F,30.0,Soltero,Analista de informacion,Institucion publica,LG,6.0,4.0,Si,50.0,4.0,1.0,0.0,0.0,Perfil_5
53,M,45.0,Casado,Ingeniero,Institucion publica,LG G3,5.0,3.0,No,4.0,30.0,1.0,0.0,,Perfil_5
126,F,35.0,Soltero,Desempleados,Sector privado,,6.0,7.0,Si,0.0,0.0,15.0,0.0,0.0,Perfil_4
8,M,30.0,Casado,Ingenieria en computacion,Institucion publica,Iphone ,0.0,3.0,Si,0.0,1.0,15.0,15.0,4.0,Perfil_4
186,M,24.0,Soltero,,Institucion publica,Iphone 7,5.0,4.0,Si,50.0,0.0,0.0,0.0,31.0,Perfil_2
4,F,35.0,Soltero,Ingenieria en computacion,,Samsung  A6,5.0,0.0,Si,1.0,30.0,1.0,0.0,35.0,Perfil_3
240,M,,Soltero,Enfermera,Sector privado,Samsung,,4.0,No,,,0.0,15.0,0.0,Perfil_5
20,M,40.0,Soltero,Ingeniero,Sector privado,LG G4,10.0,4.0,Si,50.0,7.0,0.0,0.0,0.0,Perfil_3
168,M,30.0,Casado,Desempleados,Sector privado,Iphone 6S+,5.0,3.0,No,30.0,1.0,31.0,0.0,35.0,Perfil_5
155,M,50.0,Soltero,Ingeniero,Sector privado,Samsung S3,5.0,4.0,No,1.0,50.0,1.0,0.0,0.0,Perfil_3
67,F,24.0,Soltero,Ingeniero,Institucion publica,Iphone ,10.0,3.0,No,0.0,,15.0,0.0,7.0,Perfil_5
172,M,35.0,Soltero,Servidor publico,Institucion publica,Iphone 5,5.0,3.0,No,31.0,31.0,15.0,15.0,31.0,Perfil_0
169,M,30.0,Soltero,Ingenieria en computacion,Institucion publica,Casper,0.0,3.0,Si,31.0,31.0,15.0,15.0,1.0,Perfil_2
19,M,45.0,Soltero,,Institucion publica,LG,10.0,3.0,Si,0.0,30.0,30.0,0.0,1.0,Perfil_3
26,M,50.0,Casado,Profesor,Institucion publica,,15.0,3.0,Si,,50.0,1.0,0.0,0.0,Perfil_5
32,M,24.0,Casado,business intelligence developer,Sector privado,Samsung S7+,10.0,3.0,No,7.0,,1.0,0.0,1.0,Perfil_5
61,M,30.0,Soltero,entrenador,Sector privado,Iphone 5,5.0,5.0,No,7.0,7.0,30.0,0.0,7.0,Perfil_3
7,M,35.0,,Ingeniero,Sector privado,Iphone ,0.0,6.0,Si,50.0,50.0,15.0,0.0,15.0,Perfil_0
162,M,30.0,Casado,Profesor,Sector privado,Iphone 5S,5.0,5.0,Si,1.0,50.0,0.0,1.0,0.0,Perfil_3
16,M,30.0,Casado,Ingenieria en computacion,Institucion publica,ASUS,10.0,4.0,Si,30.0,7.0,0.0,0.0,0.0,Perfil_3
233,F,40.0,Soltero,Ingeniero,Sector privado,Casper,10.0,7.0,No,31.0,7.0,0.0,0.0,7.0,Perfil_3
190,F,24.0,Casado,Ingeniero,Selfemployed ,,10.0,3.0,Si,1.0,50.0,1.0,0.0,0.0,Perfil_3
31,M,35.0,Casado,adquisitivo,Institucion publica,Galaxy S4,10.0,3.0,Si,31.0,7.0,1.0,0.0,15.0,Perfil_3
55,M,40.0,Soltero,Ingenieria en computacion,Sector privado,Huawei 6205,10.0,5.0,No,,7.0,1.0,0.0,31.0,Perfil_0
37,M,30.0,Casado,,Institucion publica,Iphone ,10.0,3.0,Si,50.0,4.0,15.0,15.0,7.0,Perfil_1
172,M,50.0,Casado,Profesor,Sector privado,Samsung S6,0.0,3.0,Si,0.0,1.0,1.0,15.0,31.0,Perfil_3
179,M,30.0,Casado,,Institucion publica,LeNovo S1 Lite,5.0,5.0,Si,,7.0,1.0,15.0,0.0,Perfil_5
74,F,30.0,Soltero,Cajero,Sector privado,Sony,10.0,3.0,Si,31.0,7.0,4.0,0.0,7.0,Perfil_3
145,M,35.0,Casado,Servidor publico,Institucion publica,Samsung,5.0,4.0,Si,7.0,31.0,0.0,0.0,1.0,Perfil_4
220,M,30.0,Casado,Profesor,Sector privado,Iphone ,10.0,6.0,Si,,1.0,0.0,0.0,1.0,Perfil_5
200,F,24.0,Soltero,Ingeniero de software,Sector privado,Iphone 5S,5.0,6.0,Si,31.0,50.0,1.0,0.0,0.0,Perfil_2
212,M,35.0,Casado,,Sector privado,ASUS,10.0,3.0,Si,4.0,31.0,1.0,0.0,15.0,Perfil_3
41,F,30.0,Soltero,Profesor,Institucion publica,ASUS,5.0,3.0,Si,31.0,31.0,31.0,0.0,1.0,Perfil_4
237,M,35.0,Casado,,Sector privado,LG,10.0,3.0,Si,0.0,0.0,15.0,0.0,31.0,Perfil_3
28,F,30.0,Casado,Ingeniero,Sector privado,Iphone ,5.0,6.0,No,31.0,4.0,1.0,0.0,0.0,Perfil_4
35,,35.0,Casado,Profesor,Desempleados,Iphone 6,5.0,,Si,50.0,0.0,1.0,0.0,0.0,Perfil_5
194,M,30.0,Soltero,adquisitivo,Sector privado,Iphone ,5.0,3.0,Si,7.0,7.0,0.0,0.0,0.0,Perfil_4
161,F,30.0,Soltero,,Selfemployed ,Asus ZenFone,10.0,3.0,Si,30.0,31.0,31.0,15.0,31.0,Perfil_0
110,M,24.0,Casado,Servidor publico,Institucion publica,Samsung,0.0,3.0,Si,4.0,50.0,31.0,0.0,7.0,Perfil_2
74,M,50.0,Soltero,,Institucion publica,LeNovo A7000,5.0,0.0,Si,7.0,50.0,1.0,31.0,15.0,Perfil_1
177,M,24.0,Soltero,Retirado,Institucion publica,Iphone 7,0.0,7.0,Si,0.0,1.0,1.0,15.0,0.0,Perfil_4
92,M,40.0,Soltero,entrenador,Institucion publica,Iphone 6+,5.0,7.0,Si,30.0,,1.0,0.0,7.0,Perfil_5
38,M,50.0,Casado,Ingeniero,Sector privado,HTC,5.0,3.0,Si,31.0,7.0,0.0,0.0,35.0,Perfil_2
75,F,24.0,Casado,Ingeniero,Institucion publica,Samsung,15.0,3.0,No,0.0,50.0,1.0,1.0,15.0,Perfil_3
210,F,45.0,Soltero,Ingenieria en computacion,Institucion publica,Samsung S3,10.0,3.0,No,31.0,7.0,1.0,0.0,31.0,Perfil_2
249,M,24.0,Soltero,Desempleados,Institucion publica,Iphone 6,0.0,3.0,Si,30.0,7.0,31.0,0.0,1.0,Perfil_3
179,F,24.0,Casado,Ingenieria en computacion,Institucion publica,Iphone 6,0.0,3.0,Si,31.0,1.0,31.0,0.0,0.0,Perfil_3
228,M,30.0,Casado,Desempleados,Sector privado,Samsung,5.0,6.0,Si,1.0,50.0,1.0,15.0,0.0,Perfil_2
194,F,40.0,Casado,,Sector privado,Samsung,5.0,6.0,Si,4.0,31.0,1.0,0.0,31.0,Perfil_2
